submission_date,state,tot_cases,tot_death
2020/04/28,IL,48102,2125
2020/04/28,NY,132768,5060
2020/04/28,MO,8130,447
2020/04/28,NE,3521,55
2020/04/28,UT,4423,45
2020/04/28,AR,3121,52
2020/04/28,MN,4645,319
2020/04/28,NV,4812,232
2020/04/28,ID,1952,60
2020/04/28,RI,7997,300
2020/04/28,AK,351,9
2020/04/28,KS,3491,124
2020/04/28,DE,4812,144
2020/04/28,IA,6376,136
2020/04/28,PA,45390,1716
2020/04/28,CO,14554,736
2020/04/28,TX,26171,940
2020/04/28,OK,4198,227
2020/04/28,MA,58302,3810
2020/04/28,VA,14961,522
2020/04/28,FL,32009,1381
2020/04/28,OH,16769,799
2020/04/28,WV,1095,38
2020/04/28,SD,2313,11
2020/04/28,NM,2974,110
2020/04/28,AL,6805,361
2020/04/28,MI,51401,4310
2020/04/28,MS,7912,543
2020/04/28,VT,792,47
2020/04/28,HI,602,16
2020/04/28,SC,5760,177
2020/04/28,NH,2010,60
2020/04/28,ND,991,19
2020/04/28,TN,9964,184
2020/04/28,WI,6289,300
2020/04/28,NC,9784,399
2020/04/28,KY,4263,247
2020/04/28,LA,27329,1801
2020/04/28,WY,536,7
2020/04/28,MT,451,15
2020/04/28,MD,20849,1116
2020/04/28,AZ,6948,293
2020/04/28,ME,1056,51
2020/04/28,CA,45031,1721
2020/04/28,NJ,113857,6442
2020/04/28,OR,2385,99
2020/04/28,WA,13901,786
2020/04/28,GA,23850,1025
2020/04/28,CT,26312,2089
2020/04/27,LA,27111,1740
2020/04/27,WI,6081,281
2020/04/27,VT,787,47
2020/04/27,ME,1040,51
2020/04/27,NE,3507,55
2020/04/27,OH,16325,753
2020/04/27,KY,4136,243
2020/04/27,OR,2354,92
2020/04/27,PA,43992,1597
2020/04/27,VA,14339,492
2020/04/27,OK,4009,226
2020/04/27,AK,345,9
2020/04/27,WA,13745,765
2020/04/27,CT,25997,2012
2020/04/27,CA,43464,1676
2020/04/27,SC,5609,171
2020/04/27,AR,3055,50
2020/04/27,MO,7764,431
2020/04/27,TN,9667,181
2020/04/27,NM,2823,104
2020/04/27,IN,15961,924
2020/04/27,NJ,111188,6044
2020/04/27,ND,942,19
2020/04/27,GA,23268,944
2020/04/27,WY,520,7
2020/04/27,SD,2245,11
2020/04/27,MD,20113,1059
2020/04/27,IL,45883,1983
2020/04/27,DE,4704,137
2020/04/27,MN,4181,301
2020/04/27,MT,451,16
2020/04/27,FL,31666,1327
2020/04/27,CO,14059,706
2020/04/27,MI,50183,4205
2020/04/27,TX,25297,906
2020/04/27,MS,7630,522
2020/04/27,RI,7792,290
2020/04/27,IA,5868,127
2020/04/27,WV,1077,37
2020/04/27,AZ,6716,275
2020/04/27,ID,1917,58
2020/04/27,HI,598,16
2020/04/27,AL,6606,349
2020/04/27,NY,131507,4947
2020/04/27,NH,1938,60
2020/04/27,NC,9336,384
2020/04/27,UT,4307,44
2020/04/27,NV,4690,213
2020/04/27,KS,3328,120
2020/04/27,MA,56462,3664
2020/04/26,KY,4006,238
2020/04/26,SC,5458,162
2020/04/26,MS,7312,510
2020/04/26,WY,502,7
2020/04/26,KS,3174,118
2020/04/26,NJ,109038,5938
2020/04/26,WV,1053,34
2020/04/26,ID,1897,56
2020/04/26,OH,15963,728
2020/04/26,IA,5475,118
2020/04/26,OR,2311,91
2020/04/26,HI,597,14
2020/04/26,PA,43040,1550
2020/04/26,MA,54938,3502
2020/04/26,WI,5911,272
2020/04/26,NV,4602,213
2020/04/26,ND,867,17
2020/04/26,CA,42164,1647
2020/04/26,VA,13535,458
2020/04/26,OK,3952,217
2020/04/26,NE,3165,56
2020/04/26,RI,7506,276
2020/04/26,IL,43903,1933
2020/04/26,VT,784,47
2020/04/26,MI,48922,4094
2020/04/26,WA,13515,749
2020/04/26,IN,15012,893
2020/04/26,AZ,6526,275
2020/04/26,MN,3602,272
2020/04/26,MT,449,14
2020/04/26,LA,26832,1729
2020/04/26,NC,8925,360
2020/04/26,CO,13623,679
2020/04/26,MO,7494,416
2020/04/26,DE,4301,125
2020/04/26,NY,129787,4831
2020/04/26,CT,25269,1924
2020/04/26,AK,341,9
2020/04/26,TN,9369,178
2020/04/26,SD,2212,11
2020/04/26,NH,1864,60
2020/04/26,UT,4214,41
2020/04/26,FL,30919,1284
2020/04/26,AL,6460,337
2020/04/26,NM,2726,99
2020/04/26,GA,22494,912
2020/04/26,AR,2941,49
2020/04/26,ME,1023,50
2020/04/26,MD,19487,1013
2020/04/26,TX,24631,881
2020/04/25,RI,7209,262
2020/04/25,AR,2909,48
2020/04/25,TN,9068,168
2020/04/25,MD,17766,959
2020/04/25,OR,2253,87
2020/04/25,WI,5687,266
2020/04/25,KS,3056,117
2020/04/25,NY,127030,4715
2020/04/25,ME,990,50
2020/04/25,NM,2660,93
2020/04/25,IA,5092,112
2020/04/25,SD,2147,10
2020/04/25,VA,12366,436
2020/04/25,MA,53348,3347
2020/04/25,DE,4171,112
2020/04/25,IL,41777,1874
2020/04/25,NJ,105523,5863
2020/04/25,WV,1025,33
2020/04/25,UT,3948,41
2020/04/25,AZ,6280,273
2020/04/25,VT,778,47
2020/04/25,LA,26512,1644
2020/04/25,NH,1787,60
2020/04/25,CA,41137,1573
2020/04/25,HI,596,14
2020/04/25,MS,7140,500
2020/04/25,WY,491,7
2020/04/25,ND,803,16
2020/04/25,AL,6259,322
2020/04/25,NV,4539,206
2020/04/25,ID,1887,56
2020/04/25,MT,445,14
2020/04/25,NC,8629,339
2020/04/25,CT,24582,1862
2020/04/25,AK,339,9
2020/04/25,KY,3805,229
2020/04/25,MO,7422,395
2020/04/25,IN,14395,863
2020/04/25,FL,30400,1234
2020/04/25,MI,48265,3987
2020/04/25,NE,2836,53
2020/04/25,GA,22223,897
2020/04/25,WA,13276,738
2020/04/25,MN,3446,244
2020/04/25,OH,15587,711
2020/04/25,PA,41712,1537
2020/04/25,TX,23773,850
2020/04/25,SC,5204,154
2020/04/25,CO,13132,670
2020/04/25,OK,3890,214
2020/04/24,MA,50969,3194
2020/04/24,OK,3788,209
2020/04/24,WY,473,7
2020/04/24,OH,15169,690
2020/04/24,MT,444,14
2020/04/24,KY,3597,219
2020/04/24,AZ,6045,266
2020/04/24,DE,3715,100
2020/04/24,IL,39658,1795
2020/04/24,NE,2526,50
2020/04/24,NV,4398,203
2020/04/24,ME,965,47
2020/04/24,WI,5356,262
2020/04/24,SD,2040,10
2020/04/24,CA,39254,1489
2020/04/24,IA,4445,107
2020/04/24,SC,5030,144
2020/04/24,NC,8193,323
2020/04/24,LA,26140,1601
2020/04/24,AR,2810,47
2020/04/24,FL,29606,1193
2020/04/24,TN,8600,170
2020/04/24,TX,22806,813
2020/04/24,KS,2777,111
2020/04/24,WA,12966,723
2020/04/24,AL,6077,309
2020/04/24,ID,1870,54
2020/04/24,NH,1720,53
2020/04/24,WV,1010,32
2020/04/24,GA,21537,899
2020/04/24,VA,12366,436
2020/04/24,MN,3185,221
2020/04/24,UT,3782,39
2020/04/24,NJ,102196,5617
2020/04/24,OR,2177,86
2020/04/24,NM,2521,84
2020/04/24,RI,6797,247
2020/04/24,PA,40279,1492
2020/04/24,ND,748,15
2020/04/24,VT,770,47
2020/04/24,MS,6947,486
2020/04/24,IN,13680,810
2020/04/24,AK,339,9
2020/04/24,CO,12422,672
2020/04/24,HI,594,13
2020/04/24,MO,7304,381
2020/04/24,MD,16616,908
2020/04/24,CT,23921,1764
2020/04/24,MI,47572,3870
2020/04/24,NY,121117,4552
2020/04/23,GA,20856,873
2020/04/23,CT,23100,1639
2020/04/23,OR,2127,83
2020/04/23,MS,6670,471
2020/04/23,NE,2206,47
2020/04/23,MT,444,14
2020/04/23,KS,2482,112
2020/04/23,MN,3185,221
2020/04/23,NM,2379,78
2020/04/23,WY,453,7
2020/04/23,TN,8148,166
2020/04/23,OK,3699,202
2020/04/23,TX,21944,780
2020/04/23,NV,4208,197
2020/04/23,HI,592,12
2020/04/23,WA,12695,711
2020/04/23,FL,28872,1154
2020/04/23,AZ,5769,249
2020/04/23,MI,46192,3755
2020/04/23,IN,13039,772
2020/04/23,IL,36934,1688
2020/04/23,AL,5885,295
2020/04/23,SC,4883,138
2020/04/23,VT,767,45
2020/04/23,CO,11451,551
2020/04/23,MO,7099,351
2020/04/23,AK,337,9
2020/04/23,OH,14694,656
2020/04/23,LA,25798,1599
2020/04/23,RI,6371,232
2020/04/23,IA,3924,96
2020/04/23,ID,1836,54
2020/04/23,UT,3722,38
2020/04/23,PA,38464,1421
2020/04/23,WI,5052,257
2020/04/23,DE,3579,100
2020/04/23,WV,981,31
2020/04/23,NC,7723,306
2020/04/23,NY,117605,4407
2020/04/23,ME,937,44
2020/04/23,MD,16616,840
2020/04/23,NJ,99989,5368
2020/04/23,SD,1956,9
2020/04/23,ND,709,15
2020/04/23,CA,37369,1396
2020/04/23,VA,11594,410
2020/04/23,KY,3418,210
2020/04/23,MA,46023,2991
2020/04/23,AR,2465,45
2020/04/23,NH,1670,51
2020/04/22,KS,2211,110
2020/04/22,MI,44908,3643
2020/04/22,HI,589,12
2020/04/22,IN,12438,717
2020/04/22,MA,42944,2796
2020/04/22,SC,4740,131
2020/04/22,AL,5679,283
2020/04/22,PA,36640,1622
2020/04/22,NE,1813,42
2020/04/22,MS,6435,454
2020/04/22,NJ,95865,5063
2020/04/22,NC,7328,293
2020/04/22,WI,4845,246
2020/04/22,RI,5982,214
2020/04/22,NY,114784,4260
2020/04/22,MD,15737,786
2020/04/22,MN,2721,179
2020/04/22,UT,3540,35
2020/04/22,AK,335,9
2020/04/22,MO,6874,332
2020/04/22,LA,25317,1532
2020/04/22,IA,3748,90
2020/04/22,OR,2059,78
2020/04/22,WA,12500,692
2020/04/22,NH,1588,48
2020/04/22,VT,764,42
2020/04/22,NM,2210,71
2020/04/22,SD,1858,9
2020/04/22,ME,907,39
2020/04/22,ND,679,14
2020/04/22,FL,27660,1102
2020/04/22,CA,35396,1293
2020/04/22,NV,4081,179
2020/04/22,WV,963,29
2020/04/22,VA,10998,372
2020/04/22,IL,35108,1565
2020/04/22,AZ,5459,229
2020/04/22,TN,7649,157
2020/04/22,CO,11047,507
2020/04/22,MT,442,14
2020/04/22,ID,1802,54
2020/04/22,KY,3261,201
2020/04/22,CT,22469,1544
2020/04/22,DE,3436,92
2020/04/22,GA,19925,838
2020/04/22,TX,21069,745
2020/04/22,OK,3612,190
2020/04/22,WY,447,6
2020/04/22,AR,2281,42
2020/04/22,OH,14117,610
2020/04/21,IN,12097,680
2020/04/21,VA,9630,324
2020/04/21,MN,2721,179
2020/04/21,WI,4620,242
2020/04/21,OR,2002,78
2020/04/21,MD,14775,737
2020/04/21,WY,441,6
2020/04/21,TX,20196,714
2020/04/21,TN,7361,152
2020/04/21,OH,13725,557
2020/04/21,CT,20360,1423
2020/04/21,WV,914,26
2020/04/21,NC,7031,273
2020/04/21,MI,43429,3508
2020/04/21,OK,3531,181
2020/04/21,MT,439,13
2020/04/21,NM,2072,65
2020/04/21,CO,10581,485
2020/04/21,AL,5390,265
2020/04/21,MA,41199,2642
2020/04/21,LA,24854,1405
2020/04/21,NV,3937,170
2020/04/21,NJ,92387,4753
2020/04/21,ID,1766,51
2020/04/21,NH,1491,42
2020/04/21,AK,329,9
2020/04/21,ND,644,13
2020/04/21,GA,19028,821
2020/04/21,MO,6646,317
2020/04/21,UT,3369,34
2020/04/21,IL,33059,1468
2020/04/21,KY,3049,189
2020/04/21,NE,1753,38
2020/04/21,VT,758,39
2020/04/21,DE,3308,89
2020/04/21,HI,584,12
2020/04/21,IA,3641,83
2020/04/21,ME,888,36
2020/04/21,NY,112365,4107
2020/04/21,SD,1754,8
2020/04/21,WA,12296,682
2020/04/21,MS,6156,432
2020/04/21,PA,35344,1564
2020/04/21,AR,2262,43
2020/04/21,SC,4559,123
2020/04/21,KS,2025,107
2020/04/21,FL,26963,1058
2020/04/21,CA,33261,1188
2020/04/21,AZ,5251,208
2020/04/21,RI,5600,196
2020/04/20,NV,3830,164
2020/04/20,VA,9630,324
2020/04/20,IN,11686,567
2020/04/20,AZ,5064,187
2020/04/20,WI,4499,230
2020/04/20,MD,14193,687
2020/04/20,AL,5149,256
2020/04/20,NM,1971,58
2020/04/20,WV,902,24
2020/04/20,LA,24523,1328
2020/04/20,MO,6425,296
2020/04/20,NE,1645,33
2020/04/20,OK,3374,171
2020/04/20,NJ,88806,4377
2020/04/20,TN,7111,148
2020/04/20,MN,2567,160
2020/04/20,HI,578,10
2020/04/20,IL,31508,1349
2020/04/20,NY,110706,3940
2020/04/20,OR,1956,75
2020/04/20,CA,30978,1147
2020/04/20,DE,3030,72
2020/04/20,IA,3159,79
2020/04/20,FL,26103,1011
2020/04/20,GA,18416,782
2020/04/20,CO,10280,448
2020/04/20,UT,3259,32
2020/04/20,AK,321,9
2020/04/20,KS,1986,100
2020/04/20,OH,12919,509
2020/04/20,RI,5222,186
2020/04/20,PA,34098,1204
2020/04/20,VT,756,38
2020/04/20,AR,1964,42
2020/04/20,MT,437,12
2020/04/20,WY,428,2
2020/04/20,MA,39643,2480
2020/04/20,WA,12060,652
2020/04/20,CT,19815,1331
2020/04/20,KY,2949,176
2020/04/20,NC,6813,255
2020/04/20,SD,1685,7
2020/04/20,MI,42027,3384
2020/04/20,ID,1736,48
2020/04/20,SC,4493,120
2020/04/20,ND,627,13
2020/04/20,TX,19458,673
2020/04/20,MS,5895,412
2020/04/20,ME,875,35
2020/04/20,NH,1447,42
2020/04/19,CO,9964,421
2020/04/19,HI,576,10
2020/04/19,SC,4355,118
2020/04/19,IA,2902,75
2020/04/19,IL,30357,1290
2020/04/19,VA,8990,300
2020/04/19,CA,30333,1117
2020/04/19,KY,2812,166
2020/04/19,NY,108350,3787
2020/04/19,WI,4346,220
2020/04/19,NV,3728,157
2020/04/19,WA,11785,635
2020/04/19,NC,6521,240
2020/04/19,FL,25358,961
2020/04/19,WV,863,18
2020/04/19,MA,38077,2297
2020/04/19,AR,1781,40
2020/04/19,ME,867,34
2020/04/19,MO,6172,274
2020/04/19,PA,33155,1112
2020/04/19,DE,2842,72
2020/04/19,UT,3151,28
2020/04/19,GA,17573,691
2020/04/19,MD,13684,632
2020/04/19,AZ,4929,184
2020/04/19,WY,426,2
2020/04/19,AK,319,9
2020/04/19,KS,1849,92
2020/04/19,SD,1635,7
2020/04/19,IN,11210,560
2020/04/19,NE,1479,28
2020/04/19,ID,1672,45
2020/04/19,VT,753,37
2020/04/19,OR,1910,74
2020/04/19,MI,40894,3271
2020/04/19,TX,18923,647
2020/04/19,ND,585,10
2020/04/19,LA,23928,1296
2020/04/19,TN,6834,145
2020/04/19,MN,2470,143
2020/04/19,AL,4965,248
2020/04/19,MS,5581,389
2020/04/19,NM,1845,55
2020/04/19,CT,17962,1127
2020/04/19,MT,433,10
2020/04/19,NH,1392,41
2020/04/19,OK,3312,166
2020/04/19,OH,11602,471
2020/04/19,NJ,85301,4202
2020/04/19,RI,4883,175
2020/04/18,VT,742,37
2020/04/18,MO,6039,264
2020/04/18,MT,426,10
2020/04/18,NE,1331,28
2020/04/18,ME,847,32
2020/04/18,WA,11540,624
2020/04/18,MI,40278,3143
2020/04/18,IL,29160,1259
2020/04/18,SC,4194,112
2020/04/18,DE,2640,67
2020/04/18,AK,314,9
2020/04/18,HI,572,9
2020/04/18,NC,6167,221
2020/04/18,CO,9693,411
2020/04/18,WV,825,18
2020/04/18,MN,2213,121
2020/04/18,PA,31844,836
2020/04/18,FL,24648,910
2020/04/18,IA,2513,74
2020/04/18,LA,23580,1267
2020/04/18,WY,423,2
2020/04/18,ID,1668,44
2020/04/18,ND,528,9
2020/04/18,NJ,81436,4070
2020/04/18,MA,36372,2114
2020/04/18,NY,105548,3562
2020/04/18,NH,1342,38
2020/04/18,MD,12308,587
2020/04/18,WI,4199,211
2020/04/18,NM,1798,53
2020/04/18,UT,2946,25
2020/04/18,TN,6661,142
2020/04/18,CA,28963,1024
2020/04/18,CT,17550,1086
2020/04/18,KS,1811,88
2020/04/18,AL,4775,239
2020/04/18,TX,18260,619
2020/04/18,VA,8053,258
2020/04/18,IN,10641,543
2020/04/18,GA,17068,670
2020/04/18,AZ,4719,177
2020/04/18,MS,5400,379
2020/04/18,SD,1542,7
2020/04/18,OR,1844,72
2020/04/18,KY,2687,162
2020/04/18,OH,10222,451
2020/04/18,NV,3626,155
2020/04/18,AR,1777,41
2020/04/18,OK,3223,159
2020/04/18,RI,4598,160
2020/04/17,OR,1785,70
2020/04/17,NJ,78467,3840
2020/04/17,CO,9271,391
2020/04/17,MA,34402,1938
2020/04/17,VA,8053,231
2020/04/17,TN,6341,141
2020/04/17,MS,5228,362
2020/04/17,TX,17371,590
2020/04/17,WV,775,16
2020/04/17,UT,2805,23
2020/04/17,NV,3524,151
2020/04/17,WY,412,2
2020/04/17,IL,27575,1134
2020/04/17,MN,2174,115
2020/04/17,ID,1655,43
2020/04/17,AK,309,9
2020/04/17,IA,2332,64
2020/04/17,HI,564,9
2020/04/17,WI,4045,205
2020/04/17,MT,422,8
2020/04/17,NC,5874,207
2020/04/17,AZ,4507,169
2020/04/17,MD,11572,544
2020/04/17,SC,4035,106
2020/04/17,OH,9107,418
2020/04/17,SD,1411,7
2020/04/17,RI,4315,139
2020/04/17,NH,1287,37
2020/04/17,MO,5890,256
2020/04/17,NE,1166,24
2020/04/17,LA,23118,1213
2020/04/17,VT,733,35
2020/04/17,KY,2573,153
2020/04/17,AL,4545,222
2020/04/17,CT,16809,1036
2020/04/17,NY,102290,3560
2020/04/17,ME,827,29
2020/04/17,AR,1702,40
2020/04/17,GA,16716,661
2020/04/17,ND,439,9
2020/04/17,KS,1760,88
2020/04/17,IN,10154,517
2020/04/17,NM,1711,51
2020/04/17,CA,27528,950
2020/04/17,MI,39445,3019
2020/04/17,DE,2522,61
2020/04/17,FL,23907,872
2020/04/17,PA,30053,756
2020/04/17,WA,11186,603
2020/04/17,OK,3130,151
2020/04/16,WI,3875,197
2020/04/16,FL,22827,816
2020/04/16,GA,15808,624
2020/04/16,KS,1588,80
2020/04/16,MN,2013,101
2020/04/16,ND,393,9
2020/04/16,WV,739,13
2020/04/16,WA,10924,583
2020/04/16,UT,2760,22
2020/04/16,MI,38426,2874
2020/04/16,OR,1736,64
2020/04/16,TN,6051,135
2020/04/16,IA,2141,60
2020/04/16,HI,544,9
2020/04/16,WY,401,2
2020/04/16,MA,32181,1763
2020/04/16,OH,8414,389
2020/04/16,PA,28229,707
2020/04/16,RI,3932,125
2020/04/16,CT,15884,971
2020/04/16,ID,1609,41
2020/04/16,SD,1311,7
2020/04/16,MD,11572,502
2020/04/16,MT,422,8
2020/04/16,NE,1068,24
2020/04/16,TX,16455,551
2020/04/16,IL,25733,1072
2020/04/16,MS,5012,344
2020/04/16,NH,1211,34
2020/04/16,NJ,75317,3518
2020/04/16,DE,2236,52
2020/04/16,AZ,4234,150
2020/04/16,SC,3768,97
2020/04/16,CO,8919,373
2020/04/16,NV,3321,142
2020/04/16,KY,2476,142
2020/04/16,NM,1597,44
2020/04/16,VA,7491,231
2020/04/16,ME,796,27
2020/04/16,LA,22532,1156
2020/04/16,AR,1635,37
2020/04/16,IN,9542,475
2020/04/16,NC,5481,181
2020/04/16,NY,99138,3247
2020/04/16,MO,5727,246
2020/04/16,CA,26182,870
2020/04/16,AL,4453,204
2020/04/16,AK,300,9
2020/04/16,VT,722,35
2020/04/16,OK,3060,142
2020/04/15,MO,5527,220
2020/04/15,WA,10601,567
2020/04/15,AL,4296,192
2020/04/15,WY,393,2
2020/04/15,NJ,71030,3156
2020/04/15,ID,1587,41
2020/04/15,UT,2637,21
2020/04/15,HI,535,9
2020/04/15,MN,1862,90
2020/04/15,RI,3616,108
2020/04/15,NM,1484,36
2020/04/15,DE,2123,46
2020/04/15,IL,24593,948
2020/04/15,GA,14819,579
2020/04/15,NV,3211,137
2020/04/15,WV,718,12
2020/04/15,FL,21629,773
2020/04/15,KY,2374,134
2020/04/15,CO,8498,357
2020/04/15,MI,37291,2704
2020/04/15,NY,95477,3081
2020/04/15,LA,21951,1103
2020/04/15,NC,5186,158
2020/04/15,CT,14755,868
2020/04/15,IA,1995,53
2020/04/15,CA,24424,788
2020/04/15,MD,10784,472
2020/04/15,MT,415,7
2020/04/15,ND,365,9
2020/04/15,AR,1583,33
2020/04/15,ME,770,24
2020/04/15,AZ,3962,142
2020/04/15,MS,4820,334
2020/04/15,KS,1494,76
2020/04/15,AK,293,9
2020/04/15,NE,978,21
2020/04/15,VT,715,34
2020/04/15,IN,8955,434
2020/04/15,WI,3721,182
2020/04/15,NH,1139,32
2020/04/15,OH,7791,361
2020/04/15,VA,6889,208
2020/04/15,OK,2970,136
2020/04/15,OR,1663,58
2020/04/15,TN,5788,124
2020/04/15,SC,3673,92
2020/04/15,MA,29918,1586
2020/04/15,PA,26903,647
2020/04/15,SD,1168,6
2020/04/15,TX,15492,519
2020/04/14,IN,8527,385
2020/04/14,OH,7280,324
2020/04/14,VA,6500,195
2020/04/14,HI,524,9
2020/04/14,VT,706,32
2020/04/14,NC,5016,142
2020/04/14,NM,1407,36
2020/04/14,KS,1477,71
2020/04/14,KY,2250,124
2020/04/14,AL,4031,180
2020/04/14,MN,1809,87
2020/04/14,RI,3347,100
2020/04/14,LA,21518,1013
2020/04/14,FL,20729,731
2020/04/14,CA,23253,692
2020/04/14,AZ,3806,131
2020/04/14,GA,14133,526
2020/04/14,OK,2903,131
2020/04/14,PA,25670,584
2020/04/14,MT,404,7
2020/04/14,AK,285,9
2020/04/14,AR,1498,32
2020/04/14,SD,1168,6
2020/04/14,DE,2061,43
2020/04/14,OR,1633,55
2020/04/14,WV,694,10
2020/04/14,NH,1091,27
2020/04/14,IA,1899,49
2020/04/14,WY,494,1
2020/04/14,CT,13989,608
2020/04/14,SC,3544,82
2020/04/14,CO,8182,329
2020/04/14,TX,14624,483
2020/04/14,ME,734,20
2020/04/14,NJ,68824,2805
2020/04/14,NV,3088,130
2020/04/14,TN,5606,109
2020/04/14,MA,28163,1402
2020/04/14,WA,10382,546
2020/04/14,UT,2453,20
2020/04/14,WI,3555,170
2020/04/14,MS,4582,331
2020/04/14,NY,91743,2882
2020/04/14,MD,10032,424
2020/04/14,MO,5321,202
2020/04/14,NE,912,20
2020/04/14,MI,36236,2565
2020/04/14,IL,23247,868
2020/04/14,ID,1486,39
2020/04/14,ND,341,9
2020/04/13,KY,2126,116
2020/04/13,MN,1695,79
2020/04/13,IA,1710,43
2020/04/13,NH,1020,23
2020/04/13,RI,3163,91
2020/04/13,MD,9472,387
2020/04/13,MA,26867,1271
2020/04/13,DE,1866,41
2020/04/13,SD,868,6
2020/04/13,UT,2392,18
2020/04/13,VT,701,32
2020/04/13,LA,21016,884
2020/04/13,CT,13381,602
2020/04/13,MO,5123,189
2020/04/13,WV,626,9
2020/04/13,ID,1486,33
2020/04/13,PA,24574,524
2020/04/13,NJ,64584,2443
2020/04/13,NC,4831,125
2020/04/13,NV,2971,120
2020/04/13,MI,35180,2422
2020/04/13,ND,331,8
2020/04/13,HI,513,9
2020/04/13,VA,6171,154
2020/04/13,IL,22025,794
2020/04/13,CA,22348,658
2020/04/13,AK,277,9
2020/04/13,WI,3428,154
2020/04/13,OH,6975,268
2020/04/13,OK,2795,124
2020/04/13,GA,13289,481
2020/04/13,IN,8236,350
2020/04/13,CO,7889,308
2020/04/13,KS,1376,62
2020/04/13,FL,20137,682
2020/04/13,MS,4363,311
2020/04/13,AL,3860,168
2020/04/13,WA,10134,508
2020/04/13,TN,5390,101
2020/04/13,TX,13906,451
2020/04/13,AZ,3702,122
2020/04/13,AR,1410,30
2020/04/13,WY,373,1
2020/04/13,ME,698,19
2020/04/13,NM,1345,31
2020/04/13,NE,864,18
2020/04/13,OR,1584,53
2020/04/13,MT,398,7
2020/04/13,NY,88268,2661
2020/04/13,SC,3421,81
2020/04/12,WV,611,8
2020/04/12,MI,34015,2279
2020/04/12,MA,25475,1101
2020/04/12,WA,9869,508
2020/04/12,MS,4146,298
2020/04/12,NH,985,23
2020/04/12,FL,19214,638
2020/04/12,HI,507,9
2020/04/12,NC,4532,107
2020/04/12,MD,8936,338
2020/04/12,OH,6518,248
2020/04/12,AR,1307,29
2020/04/12,MN,1621,70
2020/04/12,IL,20852,720
2020/04/12,WI,3341,144
2020/04/12,UT,2338,18
2020/04/12,CA,21794,620
2020/04/12,NE,810,17
2020/04/12,TN,5165,101
2020/04/12,KY,2051,107
2020/04/12,KS,1377,57
2020/04/12,DE,1720,35
2020/04/12,LA,20595,840
2020/04/12,PA,23263,507
2020/04/12,GA,12203,447
2020/04/12,IN,7928,343
2020/04/12,ND,308,8
2020/04/12,VA,5747,149
2020/04/12,VT,683,31
2020/04/12,OR,1527,52
2020/04/12,SC,3305,80
2020/04/12,IA,1587,41
2020/04/12,MT,394,6
2020/04/12,NY,85486,2443
2020/04/12,TX,13484,420
2020/04/12,NV,2836,114
2020/04/12,CO,7506,290
2020/04/12,SD,730,6
2020/04/12,ME,633,19
2020/04/12,NM,1245,26
2020/04/12,CT,12035,554
2020/04/12,NJ,61850,2350
2020/04/12,WY,270,0
2020/04/12,AL,3658,160
2020/04/12,OK,2750,116
2020/04/12,AK,272,9
2020/04/12,AZ,3539,115
2020/04/12,MO,4883,181
2020/04/12,ID,1458,27
2020/04/12,RI,2874,82
2020/04/11,MT,377,6
2020/04/11,NH,929,23
2020/04/11,ME,616,19
2020/04/11,OH,6250,247
2020/04/11,MI,33282,2109
2020/04/11,KY,1957,101
2020/04/11,WY,261,0
2020/04/11,NY,82150,2260
2020/04/11,MD,7694,301
2020/04/11,IA,1510,34
2020/04/11,NJ,58151,2187
2020/04/11,CA,20615,581
2020/04/11,NE,709,17
2020/04/11,VA,5077,130
2020/04/11,MN,1514,67
2020/04/11,NC,4227,98
2020/04/11,MS,4006,283
2020/04/11,AK,257,9
2020/04/11,ND,293,7
2020/04/11,IN,7435,330
2020/04/11,RI,2593,70
2020/04/11,NM,1174,20
2020/04/11,PA,22083,494
2020/04/11,OR,1447,51
2020/04/11,KS,1279,56
2020/04/11,CO,7069,274
2020/04/11,ID,1407,27
2020/04/11,AL,3337,150
2020/04/11,OK,2680,109
2020/04/11,MA,23918,982
2020/04/11,IL,19180,677
2020/04/11,GA,12046,432
2020/04/11,TN,4873,98
2020/04/11,WI,3221,137
2020/04/11,SD,626,6
2020/04/11,FL,18405,602
2020/04/11,AR,1234,27
2020/04/11,DE,1612,33
2020/04/11,SC,3163,72
2020/04/11,WA,9632,491
2020/04/11,UT,2206,18
2020/04/11,NV,2700,112
2020/04/11,TX,12561,386
2020/04/11,VT,665,28
2020/04/11,HI,503,9
2020/04/11,CT,11510,494
2020/04/11,WV,591,6
2020/04/11,LA,20014,806
2020/04/11,AZ,3393,108
2020/04/11,MO,4790,169
2020/04/10,HI,489,8
2020/04/10,TN,4678,94
2020/04/10,WY,253,0
2020/04/10,DE,1474,32
2020/04/10,AZ,3112,97
2020/04/10,NY,78128,2024
2020/04/10,VA,4509,121
2020/04/10,PA,20320,416
2020/04/10,WV,574,5
2020/04/10,NM,1091,19
2020/04/10,MO,4699,151
2020/04/10,ND,278,6
2020/04/10,MN,1336,57
2020/04/10,CA,19472,541
2020/04/10,OR,1371,48
2020/04/10,GA,11627,420
2020/04/10,FL,17342,561
2020/04/10,VT,635,26
2020/04/10,AK,246,9
2020/04/10,SC,2897,65
2020/04/10,AR,1202,24
2020/04/10,OH,5878,231
2020/04/10,CO,6631,250
2020/04/10,NE,648,17
2020/04/10,WI,3068,128
2020/04/10,MS,3860,272
2020/04/10,MD,6968,258
2020/04/10,MI,32379,1944
2020/04/10,ID,1396,25
2020/04/10,NH,885,22
2020/04/10,TX,11671,351
